,Model,model,train_mae,train_rmse,test_mae,test_rmse
0,LinearRegression_Open_30,LinearRegression(),63.95518549788587,103.64186425191284,61.67685245046905,107.89361267361937
1,Ridge_Open_30,Ridge(),63.95518552169518,103.64186425191278,61.67685246716296,107.89361277471568
2,Lasso_Open_30,Lasso(),122.20338348334803,190.20321520773345,119.41295184186724,190.90152392666997
3,RandomForest_Open_30,RandomForestRegressor(),25.444962606081965,41.35294603439414,65.8716200317966,109.33350334218851
4,GradientBoosting_Open_30,GradientBoostingRegressor(),61.82848045976985,90.39853100295994,77.06876750490572,121.147435444291
5,SVR_Open_30,SVR(),3639.5347345134196,5524.98437277291,3534.855911737116,5355.596784589889
6,KNN_Open_30,KNeighborsRegressor(),51.31176096181048,83.36492273540678,66.45236883942769,104.91188223164396
7,XGBoost_Open_30,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",35.45575799361988,48.87147867415424,73.1292997278356,121.2869804928701
8,LightGBM_Open_30,LGBMRegressor(verbosity=0),53.8106636466672,78.85264598875223,69.87040758220846,114.12027338865816
9,RNN_Open_30,"<Sequential name=sequential, built=True>",7546.601087479005,9799.421718522037,7030.064095880117,9373.878640225528
10,LSTM_Open_30,"<Sequential name=sequential_1, built=True>",7815.870962426754,10008.262433609982,7299.333970913788,9577.477537562703
11,GRU_Open_30,"<Sequential name=sequential_2, built=True>",7719.805402664552,9933.422043732508,7203.268411065664,9504.466075027578
12,Bidirectional_LSTM_Open_30,"<Sequential name=sequential_3, built=True>",7679.663285197969,9902.257630361277,7163.126293736686,9474.079260319715
13,LinearRegression_Open_45,LinearRegression(),63.34413744091706,103.22852579329142,68.57222509663515,110.82877201587233
14,Ridge_Open_45,Ridge(),63.34413745178261,103.22852579329142,68.57222516604925,110.8287720233193
15,Lasso_Open_45,Lasso(),131.28152426308617,205.0235823039027,131.22480604710637,205.5868775819127
16,RandomForest_Open_45,RandomForestRegressor(),25.443386673755185,42.05743220236352,69.6113724082934,111.94464581890256
17,GradientBoosting_Open_45,GradientBoostingRegressor(),62.08586545605707,90.53415201382724,79.91483911798396,122.99491850698998
18,SVR_Open_45,SVR(),3622.096723414816,5507.196204903247,3816.3248732436946,5742.741964195233
19,KNN_Open_45,KNeighborsRegressor(),46.41154350522773,74.71966579509186,60.94245614035092,101.56126228287656
20,XGBoost_Open_45,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",32.854723104381954,45.030593325318655,82.64561726693333,135.14963612922955
21,LightGBM_Open_45,LGBMRegressor(verbosity=0),51.81186775434453,75.4420565421687,73.1019397160438,118.51703265935951
22,RNN_Open_45,"<Sequential name=sequential_4, built=True>",7500.59829110648,9748.22651978658,7632.895367129872,9987.132060016236
23,LSTM_Open_45,"<Sequential name=sequential_5, built=True>",7759.25731820609,9948.618983891969,7891.554394229482,10186.184067438313
24,GRU_Open_45,"<Sequential name=sequential_6, built=True>",7641.357797332066,9856.941439582995,7773.654873355458,10095.118879374058
25,Bidirectional_LSTM_Open_45,"<Sequential name=sequential_7, built=True>",7685.3263342660475,9891.065989724495,7817.623410267807,10129.015296462556
26,LinearRegression_Open_60,LinearRegression(),64.1119794501471,103.71755293322255,62.23859376602407,105.41128881778043
27,Ridge_Open_60,Ridge(),64.11197945824478,103.71755293322255,62.238593688300064,105.4112887085678
28,Lasso_Open_60,Lasso(),149.23126487612626,230.24170935335232,127.8938904756121,201.9803296330645
29,RandomForest_Open_60,RandomForestRegressor(),25.51332696748986,41.904491959368265,65.86174920127799,106.89342198570081
30,GradientBoosting_Open_60,GradientBoostingRegressor(),62.54873039886301,90.88539087914369,74.88702437217447,115.83946021997349
31,SVR_Open_60,SVR(),3667.4614877614454,5557.244006591206,3495.647660196491,5194.275115532561
32,KNN_Open_60,KNeighborsRegressor(),44.41798543258129,71.75206276895909,59.09813099041528,92.7504150925495
33,XGBoost_Open_60,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",32.480663476978876,43.845725655962134,77.80403561333114,129.3299532029063
34,LightGBM_Open_60,LGBMRegressor(verbosity=0),50.802767506715135,73.25213446655906,72.26057934982255,120.78923975492194
35,RNN_Open_60,"<Sequential name=sequential_8, built=True>",7574.556992191404,9832.102756690841,7098.309225278618,9323.650952387521
36,LSTM_Open_60,"<Sequential name=sequential_9, built=True>",7808.823185736486,10013.693148960705,7332.5754193144485,9503.217110376258
37,GRU_Open_60,"<Sequential name=sequential_10, built=True>",7697.286667484373,9926.960916192056,7221.038900571585,9417.42406541456
38,Bidirectional_LSTM_Open_60,"<Sequential name=sequential_11, built=True>",7756.082459969655,9972.619821500988,7279.834692904438,9462.582436692348
39,LinearRegression_Open_90,LinearRegression(),64.35457731318368,104.0120205192856,61.919652504375875,100.30884103966919
40,Ridge_Open_90,Ridge(),64.35457730067789,104.01202051928563,61.91965256571555,100.30884098586266
41,Lasso_Open_90,Lasso(),158.48474328818668,242.58449739343342,156.58714186907048,232.72143673021455
42,RandomForest_Open_90,RandomForestRegressor(),25.684697607997165,42.18242216252956,62.36889004815402,102.11918233949685
43,GradientBoosting_Open_90,GradientBoostingRegressor(),62.409748360000464,91.25023188862416,73.40444072063251,111.72447182374455
44,SVR_Open_90,SVR(),3670.5314899385216,5547.262379910266,3562.506596400552,5370.0984549786135
45,KNN_Open_90,KNeighborsRegressor(),44.52387897179581,71.61207225505586,57.85566613162121,88.5452476272305
46,XGBoost_Open_90,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",32.126345580052316,43.375199643102626,75.38937631671345,121.15318180024003
47,LightGBM_Open_90,LGBMRegressor(verbosity=0),49.14771550668814,70.77922271740262,67.18408349087387,99.62254336613401
48,RNN_Open_90,"<Sequential name=sequential_12, built=True>",7589.17297434972,9835.762414617911,7292.739037762637,9543.42637162549
49,LSTM_Open_90,"<Sequential name=sequential_13, built=True>",7846.8079318644795,10035.88912582853,7550.373995494077,9741.719134295336
50,GRU_Open_90,"<Sequential name=sequential_14, built=True>",7739.597615172752,9952.288532413668,7443.163678816157,9658.862755615688
51,Bidirectional_LSTM_Open_90,"<Sequential name=sequential_15, built=True>",7758.107212166615,9966.689686827243,7461.673276545492,9673.13352892755
52,LinearRegression_Open_120,LinearRegression(),64.70178600151365,103.93968126749122,61.798412540342426,95.87291300506705
53,Ridge_Open_120,Ridge(),64.7017859727989,103.93968126749127,61.798412448574695,95.87291290907483
54,Lasso_Open_120,Lasso(),166.72922769840284,249.2219363479091,159.76406668194164,252.42774137439397
55,RandomForest_Open_120,RandomForestRegressor(),25.429767264574,41.764845699736654,63.06145000000043,98.9644982584421
56,GradientBoosting_Open_120,GradientBoostingRegressor(),62.54843269525052,90.5841239117557,71.83887233532816,108.7121941692416
57,SVR_Open_120,SVR(),3676.0414760591498,5542.836096774444,3656.2691861648677,5472.425756479055
58,KNN_Open_120,KNeighborsRegressor(),44.513137219730964,72.34172387025475,57.711048387096795,89.43465596681865
59,XGBoost_Open_120,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",29.70249008767166,39.992088236844694,75.09532955046626,117.91957355349534
60,LightGBM_Open_120,LGBMRegressor(verbosity=0),48.317675107104456,69.29970602612751,65.22191592729058,101.20863575806163
61,RNN_Open_120,"<Sequential name=sequential_16, built=True>",7624.9006711097345,9854.944605930834,7300.5139213808125,9616.863091119323
62,LSTM_Open_120,"<Sequential name=sequential_17, built=True>",7858.405888739753,10036.700955301134,7534.019138508458,9795.304823992128
63,GRU_Open_120,"<Sequential name=sequential_18, built=True>",7800.130789085491,9991.139237659392,7475.74403883411,9750.55388868224
64,Bidirectional_LSTM_Open_120,"<Sequential name=sequential_19, built=True>",7825.864553205688,10011.242627752772,7501.477803236438,9770.297919585055
65,LinearRegression_Open_150,LinearRegression(),64.18218379327773,101.94538100522583,69.86875922103141,112.00007717522706
66,Ridge_Open_150,Ridge(),64.1821837558841,101.9453810052258,69.86875906949287,112.00007690294193
67,Lasso_Open_150,Lasso(),163.5541927648296,246.60672503899593,165.92156957197207,246.33943875103645
68,RandomForest_Open_150,RandomForestRegressor(),25.114303622927324,41.383581492166954,71.7715291734196,119.17136311860575
69,GradientBoosting_Open_150,GradientBoostingRegressor(),62.39333241984793,89.46582597892402,78.5287469148016,122.21370352190974
70,SVR_Open_150,SVR(),3704.856983275203,5576.702538947682,3514.335293759674,5216.282261640773
71,KNN_Open_150,KNeighborsRegressor(),44.32316330209086,71.67099028398923,61.25421393841165,98.4972049106095
72,XGBoost_Open_150,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",30.171687452210396,41.115718665046444,78.22759932606111,122.4339888400722
73,LightGBM_Open_150,LGBMRegressor(verbosity=0),47.5040021488585,68.14487174434419,70.94186671570583,114.3659896429236
74,RNN_Open_150,"<Sequential name=sequential_20, built=True>",7669.61927947008,9905.040570911342,7261.158888776336,9430.541430398049
75,LSTM_Open_150,"<Sequential name=sequential_21, built=True>",7932.963368102159,10110.32524590386,7524.502978290576,9634.771833439625
76,GRU_Open_150,"<Sequential name=sequential_22, built=True>",7787.183442678088,9996.349073001618,7378.723051984344,9521.356895962026
77,Bidirectional_LSTM_Open_150,"<Sequential name=sequential_23, built=True>",7773.134556796315,9985.408835478878,7364.674166954201,9510.473636653256
78,LinearRegression_Open_200,LinearRegression(),64.6493515159418,100.48697381418958,66.63610608376116,123.0124589009869
79,Ridge_Open_200,Ridge(),64.64935147395063,100.4869738141896,66.63610582323415,123.01245857768109
80,Lasso_Open_200,Lasso(),166.7741948247397,247.51964881959483,165.46839946243114,248.40713365149477
81,RandomForest_Open_200,RandomForestRegressor(),25.431692803925312,41.1209744303748,66.46341584967334,118.9664356980424
82,GradientBoosting_Open_200,GradientBoostingRegressor(),63.07935564634213,90.35181497811959,76.98249057277886,127.78795050638723
83,SVR_Open_200,SVR(),3703.6848775015073,5567.2565506205165,3687.771414326279,5429.733413524633
84,KNN_Open_200,KNeighborsRegressor(),44.34861711793571,70.45288055903728,60.8787581699346,102.8373021288983
85,XGBoost_Open_200,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",28.564692700465944,38.84558731166815,77.75825289059306,134.35011648457342
86,LightGBM_Open_200,LGBMRegressor(verbosity=0),46.299116712801315,65.32833487925302,68.86283412544364,118.37744872411658
87,RNN_Open_200,"<Sequential name=sequential_24, built=True>",7697.223851630689,9914.920406918127,7578.609271409775,9767.040255709337
88,LSTM_Open_200,"<Sequential name=sequential_25, built=True>",7942.7096209243755,10106.682334090292,7824.095040345035,9958.72582709506
89,GRU_Open_200,"<Sequential name=sequential_26, built=True>",7882.274968385497,10059.256947374699,7763.660388053942,9911.315729664086
90,Bidirectional_LSTM_Open_200,"<Sequential name=sequential_27, built=True>",7879.959460915052,10057.442656195239,7761.344880227481,9909.502068587955
91,LinearRegression_Open_250,LinearRegression(),65.2361317044419,101.56852427586558,68.45857335299074,105.66543253912484
92,Ridge_Open_250,Ridge(),65.23613161626963,101.56852427586553,68.45857307966129,105.66543208262044
93,Lasso_Open_250,Lasso(),222.46549534951367,332.2683775507025,221.4722430687251,341.2397750079203
94,RandomForest_Open_250,RandomForestRegressor(),25.71489556614133,41.897803359155354,65.73436326194391,101.98174626448031
95,GradientBoosting_Open_250,GradientBoostingRegressor(),63.174203554471475,90.24606124008068,77.23165176063837,113.94804718115584
96,SVR_Open_250,SVR(),3731.5968153534377,5588.387966414763,3500.537872811785,5229.43093325006
97,KNN_Open_250,KNeighborsRegressor(),45.64012641993407,73.31720510494713,56.45034596375614,85.3193804462761
98,XGBoost_Open_250,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",29.23683429409095,39.4066242809863,76.35421866553617,118.94327745450623
99,LightGBM_Open_250,LGBMRegressor(verbosity=0),46.68684927547326,66.83273908774846,66.28097189805403,100.92879671767164
100,RNN_Open_250,"<Sequential name=sequential_28, built=True>",7786.175956388915,9990.312327405181,7345.687427240462,9489.2026108399
101,LSTM_Open_250,"<Sequential name=sequential_29, built=True>",8024.147325272943,10176.873028807458,7583.658796234382,9674.591625512407
102,GRU_Open_250,"<Sequential name=sequential_30, built=True>",7937.377708581552,10108.59877812081,7496.889179527621,9606.726277625727
103,Bidirectional_LSTM_Open_250,"<Sequential name=sequential_31, built=True>",7912.067695940296,10088.737264456648,7471.5791667102385,9586.98793405791
104,LinearRegression_Close_30,LinearRegression(),61.064093294066666,99.92654316614276,58.0576365767511,95.85892423203089
105,Ridge_Close_30,Ridge(),61.06409332042916,99.92654316614274,58.05763642300326,95.8589238982543
106,Lasso_Close_30,Lasso(),123.08067110058812,189.60254283667393,116.3624597242161,185.7055473404819
107,RandomForest_Close_30,RandomForestRegressor(),24.444017149929365,40.331045425232105,59.91445468998421,96.65210133982937
108,GradientBoosting_Close_30,GradientBoostingRegressor(),60.265221085592515,88.61949177518103,69.30971910707935,105.21051919824583
109,SVR_Close_30,SVR(),3637.117247101653,5522.618727077236,3531.404338969672,5348.908050783989
110,KNN_Close_30,KNeighborsRegressor(),50.06224363507781,81.39453640180258,62.737869634340214,95.44422247478144
111,XGBoost_Close_30,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",34.827848990735774,48.121522157859985,69.97601681271114,107.09420294677018
112,LightGBM_Close_30,LGBMRegressor(verbosity=0),52.75086976002592,77.28453333594818,61.86658093011623,96.24672808401601
113,RNN_Close_30,"<Sequential name=sequential_32, built=True>",7545.598289996934,9796.463017896833,7024.37936346057,9365.183062677628
114,LSTM_Close_30,"<Sequential name=sequential_33, built=True>",7822.488403959693,10011.291571783546,7301.269477460948,9574.616667834547
115,GRU_Close_30,"<Sequential name=sequential_34, built=True>",7707.825600177598,9921.955935689737,7186.606673641234,9487.468779251813
116,Bidirectional_LSTM_Close_30,"<Sequential name=sequential_35, built=True>",7719.568370398234,9931.081003227415,7198.34944398331,9496.366833436121
117,LinearRegression_Close_45,LinearRegression(),61.04948906790251,98.69995629023039,62.482661097841074,104.84832454277584
118,Ridge_Close_45,Ridge(),61.04948905510903,98.6999562902304,62.48266103893537,104.84832432702291
119,Lasso_Close_45,Lasso(),132.37690651190033,205.0017031704791,127.01619915255053,201.94880918754677
120,RandomForest_Close_45,RandomForestRegressor(),24.100948165869205,39.346839418807015,65.07594896331746,104.93579813923387
121,GradientBoosting_Close_45,GradientBoostingRegressor(),59.430803920157146,86.27509128192736,74.1120825431229,115.63576961896037
122,SVR_Close_45,SVR(),3618.66227599184,5503.16840165785,3812.625602609059,5741.167448989826
123,KNN_Close_45,KNeighborsRegressor(),44.95251461988306,72.414320144365,59.24092503987238,97.67323347835895
124,XGBoost_Close_45,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",33.05204712108751,45.21795072086551,74.2420159980251,118.56276839382643
125,LightGBM_Close_45,LGBMRegressor(verbosity=0),50.36951593197783,73.3874230166624,68.09663749280239,107.73095380288457
126,RNN_Close_45,"<Sequential name=sequential_36, built=True>",7494.639578378486,9741.117258319862,7627.147792094594,9981.589568844878
127,LSTM_Close_45,"<Sequential name=sequential_37, built=True>",7745.569550200858,9935.471335569888,7878.077763999439,10174.618228947878
128,GRU_Close_45,"<Sequential name=sequential_38, built=True>",7664.010077035712,9872.020740023025,7796.51829075182,10111.599494464122
129,Bidirectional_LSTM_Close_45,"<Sequential name=sequential_39, built=True>",7656.092919224237,9865.875621956806,7788.601132859225,10105.496249833748
130,LinearRegression_Close_60,LinearRegression(),61.155216060529966,99.36843034213679,61.63338375225798,98.27504615753188
131,Ridge_Close_60,Ridge(),61.155216056899505,99.36843034213682,61.63338373124085,98.27504621371556
132,Lasso_Close_60,Lasso(),148.9867566084275,228.89468099743897,129.7552522588234,198.0457531020108
133,RandomForest_Close_60,RandomForestRegressor(),24.093525581808386,39.63969695549008,65.98344888178906,104.42190124123725
134,GradientBoosting_Close_60,GradientBoostingRegressor(),60.466677301080374,87.41166287160425,75.89773892358511,114.86963987661473
135,SVR_Close_60,SVR(),3664.487922664006,5554.286255277084,3489.5149284124186,5189.865608427753
136,KNN_Close_60,KNeighborsRegressor(),43.26274649138392,68.94308101592232,56.72471246006394,89.59035682985619
137,XGBoost_Close_60,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",30.564083678516116,41.56189345512412,71.36481194541861,116.07406564336175
138,LightGBM_Close_60,LGBMRegressor(verbosity=0),49.03016987633086,70.83406534782036,70.61170538625629,110.96165648977218
139,RNN_Close_60,"<Sequential name=sequential_40, built=True>",7575.526812079464,9830.501281773428,7093.521553639177,9316.896590310149
140,LSTM_Close_60,"<Sequential name=sequential_41, built=True>",7797.211695664744,10002.332687474818,7315.206437293104,9486.767587322845
141,GRU_Close_60,"<Sequential name=sequential_42, built=True>",7714.925768378293,9938.321215477068,7232.920509938005,9423.46290626069
142,Bidirectional_LSTM_Close_60,"<Sequential name=sequential_43, built=True>",7698.305178878547,9925.424504156696,7216.299920532421,9410.711905870898
143,LinearRegression_Close_90,LinearRegression(),61.548073151725696,99.10928093463166,59.366719025696625,96.05147800611316
144,Ridge_Close_90,Ridge(),61.54807313092405,99.10928093463167,59.36671887127865,96.05147776405664
145,Lasso_Close_90,Lasso(),158.1516990595476,241.0409146974807,151.2532443308747,218.7498866391651
146,RandomForest_Close_90,RandomForestRegressor(),24.421450642627597,39.70171778813362,59.45353049759252,98.997472104554
147,GradientBoosting_Close_90,GradientBoostingRegressor(),60.9443777727577,87.78152900934795,69.22897126098883,107.38882510641342
148,SVR_Close_90,SVR(),3665.431446523159,5542.201594060495,3563.1908586664217,5375.50819264497
149,KNN_Close_90,KNeighborsRegressor(),43.12410389146734,68.89124787745408,55.42781701444618,85.30038314972305
150,XGBoost_Close_90,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",30.060056630427063,40.95142885089774,71.78270228402762,111.7860864521571
151,LightGBM_Close_90,LGBMRegressor(verbosity=0),47.82777795841029,69.24851678158645,63.79452327325176,102.56935209932307
152,RNN_Close_90,"<Sequential name=sequential_44, built=True>",7588.18373527704,9831.923674209756,7290.945645234671,9545.72772157623
153,LSTM_Close_90,"<Sequential name=sequential_45, built=True>",7804.031637861694,9999.455010623196,7506.793548405189,9711.58991484565
154,GRU_Close_90,"<Sequential name=sequential_46, built=True>",7719.147331941082,9933.349194009628,7421.909242956365,9646.126998670594
155,Bidirectional_LSTM_Close_90,"<Sequential name=sequential_47, built=True>",7747.441151048524,9955.35208438774,7450.203061006156,9667.913683051167
156,LinearRegression_Close_120,LinearRegression(),60.88109836238156,98.05069365044413,63.61127783559385,103.14889833220894
157,Ridge_Close_120,Ridge(),60.88109835076192,98.05069365044412,63.611277591655686,103.14889807181295
158,Lasso_Close_120,Lasso(),166.91184915215865,247.68773254911713,162.72488077081522,259.1397548957369
159,RandomForest_Close_120,RandomForestRegressor(),23.984661883408133,39.219392146912455,63.551827419354936,103.05824444425353
160,GradientBoosting_Close_120,GradientBoostingRegressor(),60.84210241545922,87.69335588681894,72.59630070393055,110.59977223730029
161,SVR_Close_120,SVR(),3672.599332765301,5540.925624082869,3645.147506543486,5460.423771729591
162,KNN_Close_120,KNeighborsRegressor(),43.45284843049328,69.21504424624005,58.918967741935525,93.03401991363332
163,XGBoost_Close_120,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=None,
             n_jobs=None, num_parallel_tree=None, ...)",29.89065542233043,40.444310963481335,74.60755239179059,119.22929520425357
164,LightGBM_Close_120,LGBMRegressor(verbosity=0),46.62631797512786,66.56666363262772,66.95312411895074,109.85341611388499
165,RNN_Close_120,"<Sequential name=sequential_48, built=True>",7623.757198905638,9852.304479370869,7299.038377409905,9607.436221160848
166,LSTM_Close_120,"<Sequential name=sequential_49, built=True>",7889.859181350777,10059.627608581277,7565.140359883462,9811.127262896582
167,GRU_Close_120,"<Sequential name=sequential_50, built=True>",7817.9680753704815,10003.342169189145,7493.249253874748,9755.801037816695
168,Bidirectional_LSTM_Close_120,"<Sequential name=sequential_51, built=True>",7759.889813440982,9958.017856857887,7435.170992210143,9711.26341848843
169,LinearRegression_Close_150,LinearRegression(),61.31159075785136,97.39031250569191,66.15796283078397,107.52547709578171
170,Ridge_Close_150,Ridge(),61.31159070970916,97.39031250569201,66.1579626524254,107.52547681052054
171,Lasso_Close_150,Lasso(),164.25394938071472,245.55161295460678,164.70142778261615,248.24729195641908
172,RandomForest_Close_150,RandomForestRegressor(),24.250138878875394,40.073494353441134,64.95087763371158,106.29805271363307
173,GradientBoosting_Close_150,GradientBoostingRegressor(),60.930854956586266,87.31878496201342,73.78901100556405,114.49335782057301
174,SVR_Close_150,SVR(),3700.8175789471234,5572.494742657354,3510.0027304979153,5207.5274733814285
175,KNN_Close_150,KNeighborsRegressor(),43.43682227829851,69.52128391283476,57.14168557536462,95.56108806595952
